AN_LETIVO,CD_ALUNO_SME,DESC_RACA_COR,CD_SEXO,TIPO_ESCOLA,DRE,NOME_DISTRITO,TURMA_ESCOL,MODALIDADE_SEGMENTO,DESC_SERIE,DESC_PAIS_NASC
2016,5977507,BRANCA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,PRE,INFANTIL I,PORTUGAL
2016,5716769,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL I,BOLIVIA
2016,6423792,PARDA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6627318,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,Fund1,C.I 3.ANO F9,ANGOLA
2016,6275723,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,CIDADE TIRADENTES,S,EJA5A8,EJA COMPL I,BOLIVIA
2016,6643760,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TREMEMBE,S,EJA1A4,EJA ALF I,ANGOLA
2016,6582243,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,CAMPO LIMPO,S,EJA1A4,EJA BASICA II,REPUBLICA DO HAITI
2016,5204290,INDIGENA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6690833,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,EJA5A8,MIII CIEJA,REPUBLICA DO HAITI
2016,6700073,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,EJA5A8,MIII CIEJA,REPUBLICA DO HAITI
2016,6700093,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,EJA5A8,MIII CIEJA,REPUBLICA DO HAITI
2016,6456922,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,VILA SONIA,S,CRECHE,MINI GRUPO I,JAPAO
2016,4376692,NAO DECLARADA,F,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ERMELINO MATARAZZO,S,EJA5A8,MIII CIEJA,BOLIVIA
2016,6490822,PARDA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6500374,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,CRECHE,BERCARIO II,BOLIVIA
2016,5921360,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6599701,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,JARDIM SAO LUIS,S,PRE,INFANTIL II,REPUBLICA DOMINICANA
2016,6521393,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6569296,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,PRE,INFANTIL II,BOLIVIA
2016,6179413,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,ITAIM PAULISTA,S,PRE,INFANTIL II,PARAGUAI
2016,6714245,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,VILA FORMOSA,S,PRE,INFANTIL I,BOLIVIA
2016,5659540,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,GUAIANASES,S,PRE,INFANTIL I,OUTRA NACIONALIDADE 
2016,6318259,NAO DECLARADA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL II,BOLIVIA
2016,5982814,NAO DECLARADA,F,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL II,BOLIVIA
2016,6097438,AMARELA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,PRE,INFANTIL II,PERU
2016,6465701,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,CRECHE,BERCARIO II,PARAGUAI
2016,6139393,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,PRE,INFANTIL I,BOLIVIA
2016,5880135,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6510550,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,PRE,INFANTIL I,ANGOLA
2016,6677056,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,Fund1,C.II 4.ANO F9,PARAGUAI
2016,6070760,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MARIA,S,PRE,INFANTIL I,BOLIVIA
2016,5961858,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BOM RETIRO,S,PRE,INFANTIL I,BOLIVIA
2016,6581722,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,PRE,INFANTIL II,CONGO
2016,6609711,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,PRE,INFANTIL I,BOLIVIA
2016,6499415,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,PRE,INFANTIL I,ANGOLA
2016,6098314,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5579065,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5919571,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,PRE,INFANTIL I,BOLIVIA
2016,6489677,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,PRE,INFANTIL I,BOLIVIA
2016,6564364,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,IPIRANGA,S,PRE,INFANTIL II,ANGOLA
2016,6388037,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL II,BOLIVIA
2016,6582824,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6571712,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAO MATEUS,S,PRE,INFANTIL II,BOLIVIA
2016,5858240,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TREMEMBE,S,PRE,INFANTIL II,BOLIVIA
2016,5875993,BRANCA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,PRE,INFANTIL I,BOLIVIA
2016,5991304,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,PRE,INFANTIL II,BOLIVIA
2016,5991304,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,PRE,INFANTIL II,BOLIVIA
2016,6446786,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,PRE,INFANTIL II,BOLIVIA
2016,6533421,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,CRECHE,MINI GRUPO II,REPUBLICA DO HAITI
2016,5790065,BRANCA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,PRE,INFANTIL I,PORTUGAL
2016,6170253,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,5998755,BRANCA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,PRE,INFANTIL II,INGLATERRA
2016,5635441,BRANCA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,PRE,INFANTIL II,OUTRA NACIONALIDADE 
2016,5952346,AMARELA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JAGUARE,S,CRECHE,MINI GRUPO II,JAPAO
2016,6353264,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,PRE,INFANTIL I,BOLIVIA
2016,5978609,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,EJA5A8,EJA COMPL II,GUINE BISSAU
2016,5785903,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,3779676,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6545429,NAO DECLARADA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BELEM,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6420460,PRETA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,PRE,INFANTIL II,ANGOLA
2016,6531111,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,CIDADE ADEMAR,S,PRE,INFANTIL II,BOLIVIA
2016,5169076,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,PRE,INFANTIL I,BOLIVIA
2016,6246609,NAO DECLARADA,M,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,6691457,PARDA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,PRE,INFANTIL I,BOLIVIA
2016,6582824,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,JOSE BONIFACIO,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6532777,PRETA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,PRE,INFANTIL I,COLOMBIA
2016,6502286,NAO DECLARADA,M,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,CRECHE,MINI GRUPO I,REPUBLICA DO HAITI
2016,6230459,INDIGENA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL II,BOLIVIA
2016,6591898,NAO DECLARADA,F,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,MOVA,MOVA,GUINE
2016,4920472,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,CIDADE DUTRA,S,Fund1,C.II 5.ANO F9,PARAGUAI
2016,6436587,AMARELA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6599326,PRETA,M,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,CRECHE,MINI GRUPO I,ANGOLA
2016,6256911,NAO DECLARADA,M,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,CRECHE,MINI GRUPO I,SIRIA
2016,6247190,PRETA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL II,ANGOLA
2016,6259510,AMARELA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,PRE,INFANTIL II,BOLIVIA
2016,6342816,AMARELA,F,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,SANTANA,S,MEDIO,2A.C.NORMAL,JAPAO
2016,6449388,NAO DECLARADA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,SANTO AMARO,S,MEDIO,3A.SER E.M,GEORGIA
2016,6534669,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,EJA5A8,EJA COMPL II,COLOMBIA
2016,6534669,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,EJA5A8,EJA COMPL II,COLOMBIA
2016,6534669,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,EJA5A8,EJA FINAL II,COLOMBIA
2016,6534669,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,EJA5A8,EJA FINAL II,COLOMBIA
2016,6041311,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA CURUCA,S,PRE,INFANTIL II,BOLIVIA
2016,5558587,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5957258,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA MEDEIROS,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6531111,NAO DECLARADA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,JABAQUARA,S,PRE,INFANTIL II,BOLIVIA
2016,6467221,PRETA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,CRECHE,MINI GRUPO II,NIGERIA
2016,6515459,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ERMELINO MATARAZZO,S,Fund1,C.II 4.ANO F9,ANGOLA
2016,6407705,PRETA,M,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,GUAIANASES,S,EJA1A4,MI CIEJA,MALI 
2016,6204508,INDIGENA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,4656637,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,CANGAIBA,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,5894971,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MOOCA,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,5052849,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,AGUA RASA,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,5252319,INDIGENA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,LIMAO,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,4411923,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,5209763,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,LAJEADO,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6313662,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,PRE,INFANTIL I,BOLIVIA
2016,6076960,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,GRAJAU,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,5050914,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,VILA MATILDE,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,4674304,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5942004,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAPOPEMBA,S,Fund1,C.I 3.ANO F9,CONGO
2016,6314744,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,4380731,INDIGENA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6566674,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,4893462,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund1,C.II 4.ANO F9,ANGOLA
2016,6500935,PRETA,M,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,IGUATEMI,S,PRE,INFANTIL I,ANGOLA
2016,6166031,PRETA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund1,C.II 4.ANO F9,ANGOLA
2016,6153210,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund1,C.I 2.ANO F9,ANGOLA
2016,6556853,INDIGENA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,LIMAO,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6441250,NAO DECLARADA,F,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,CAMBUCI,S,PRE,INFANTIL I,SIRIA
2016,4958222,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,5667386,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.I 1.ANO F9,OUTRA NACIONALIDADE 
2016,6004520,PARDA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BRAS,S,PRE,INFANTIL I,BOLIVIA
2016,6296928,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TUCURUVI,S,PRE,INFANTIL I,BOLIVIA
2016,6334160,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,6274266,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund2,C.III 7.ANO F9,BOLIVIA
2016,6667647,PRETA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,CIDADE LIDER,S,Fund1,C.I 2.ANO F9,ANGOLA
2016,6458980,PRETA,M,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund1,C.I 1.ANO F9,ANGOLA
2016,5778681,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,FREGUESIA DO O,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6556853,INDIGENA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.I 2.ANO F9,BOLIVIA
2016,6723173,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,IPIRANGA,S,PRE,INFANTIL I,REPUBLICA DO HAITI
2016,5778389,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,CIDADE LIDER,S,Fund1,C.II 4.ANO F9,BOLIVIA
2016,6566176,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,5826610,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,JARDIM HELENA,S,Fund2,C.III 9.ANO F9,PORTUGAL
2016,6244505,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,5088498,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,6626983,NAO DECLARADA,F,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,CRECHE,BERCARIO II,BOLIVIA
2016,6404396,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,REPUBLICA,S,PRE,INFANTIL II,PERU
2016,4797066,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,4680381,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,4694304,PARDA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,Fund1,C.I 3.ANO F9,BOLIVIA
2016,4680381,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,Fund1,C.II 5.ANO F9,BOLIVIA
2016,4401893,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5077864,BRANCA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,SACOMA,S,Fund1,C.I 1.ANO F9,JAPAO
2016,6605801,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,TUCURUVI,S,CRECHE,BERCARIO II,BOLIVIA
2016,5149139,PARDA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund1,C.I 3.ANO F9,ESTADOS UNIDOS DA AMERICA (EUA)
2016,6605320,NAO DECLARADA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,EJA5A8,EJA FINAL II,ANGOLA
2016,6699678,NAO DECLARADA,F,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,ITAQUERA,S,Fund1,C.I 1.ANO F9,ANGOLA
2016,5246574,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,SAO MATEUS,S,Fund2,C.III 9.ANO F9,BOLIVIA
2016,6633687,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,VILA JACUI,S,Fund1,C.I 1.ANO F9,BOLIVIA
2016,6183323,NAO DECLARADA,M,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,JARAGUA,S,Fund2,C.III 8.ANO F9,PARAGUAI
2016,6023913,AMARELA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,PERUS,S,Fund1,C.II 4.ANO F9,JAPAO
2016,5858449,BRANCA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BRASILANDIA,S,Fund2,C.II 6.ANO F9,PERU
2016,6584407,NAO DECLARADA,M,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CACHOEIRINHA,S,MOVA,MOVA,PERU
2016,6569027,NAO DECLARADA,M,CEU CEI     ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PENHA,S,CRECHE,MINI GRUPO I,BOLIVIA
2016,5737021,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,LAPA,S,PRE,INFANTIL II,PORTUGAL
2016,6523471,PRETA,M,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,CRECHE,MINI GRUPO II,ANGOLA
2016,6335823,NAO DECLARADA,M,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,VILA GUILHERME,S,CRECHE,MINI GRUPO II,BOLIVIA
2016,6609711,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,PRE,INFANTIL I,BOLIVIA
2016,6449033,NAO DECLARADA,M,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,PARI,S,PRE,INFANTIL II,ANGOLA
2016,6629608,NAO DECLARADA,F,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,ARTUR ALVIM,S,CRECHE,BERCARIO II,ANGOLA
2016,6581513,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,EJA5A8,EJA MIII,ANGOLA
2016,6058460,NAO DECLARADA,M,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BELA VISTA,S,EJA5A8,EJA MIV,REPUBLICA DE EL SALVADOR
2016,6275099,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,TATUAPE,S,Fund2,C.II 6.ANO F9,BOLIVIA
2016,5142252,NAO DECLARADA,F,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,CASA VERDE,S,Fund1,C.I 3.ANO F9,BOLIVIA
